UserId,AccountDate,AnswerDate,AnswerId
"1508156","2012-07-07 02:40:38","2013-12-24 18:46:35","54313239"
"1508156","2012-07-07 02:40:38","2013-12-24 18:46:35","54313239"
"1508156","2012-07-07 02:40:38","2013-12-24 18:46:35","54313239"
"1508156","2012-07-07 02:40:38","2013-12-24 18:46:35","54313239"
"1508156","2012-07-07 02:40:38","2013-12-24 18:46:35","54313239"
"2942419","2013-10-31 17:17:12","2013-12-24 19:49:02","54315356"
"1698695","2012-09-25 22:32:05","2013-12-24 20:14:30","54316241"
"2210021","2013-03-26 03:32:31","2013-12-25 00:08:22","54322154"
"2210021","2013-03-26 03:32:31","2013-12-25 00:08:22","54322154"
"470184","2010-10-08 11:33:36","2018-05-20 10:39:47","173806779"
"470184","2010-10-08 11:33:36","2018-05-20 10:39:47","173806779"
"470184","2010-10-08 11:33:36","2018-05-20 10:39:47","173806779"
"470184","2010-10-08 11:33:36","2018-05-20 10:39:47","173806779"
"470184","2010-10-08 11:33:36","2018-05-20 10:39:47","173806779"
"470184","2010-10-08 11:33:36","2018-05-20 10:39:47","173806779"
"470184","2010-10-08 11:33:36","2018-05-20 10:39:47","173806779"
"470184","2010-10-08 11:33:36","2018-05-20 10:39:47","173806779"
"470184","2010-10-08 11:33:36","2018-05-20 10:39:47","173806779"
"470184","2010-10-08 11:33:36","2018-05-20 10:39:47","173806779"
"470184","2010-10-08 11:33:36","2018-05-20 10:39:47","173806779"
"470184","2010-10-08 11:33:36","2018-05-20 10:39:47","173806779"
"470184","2010-10-08 11:33:36","2018-05-20 10:39:47","173806779"
"470184","2010-10-08 11:33:36","2018-05-20 10:39:47","173806779"
"470184","2010-10-08 11:33:36","2018-05-20 10:39:47","173806779"
"470184","2010-10-08 11:33:36","2018-05-20 10:39:47","173806779"
"470184","2010-10-08 11:33:36","2018-05-20 10:39:47","173806779"
"470184","2010-10-08 11:33:36","2018-05-20 10:39:47","173806779"
"470184","2010-10-08 11:33:36","2018-05-20 10:39:47","173806779"
"470184","2010-10-08 11:33:36","2018-05-20 10:39:47","173806779"
"8352482","2017-07-23 08:22:53","2018-05-20 11:07:18","173807722"
"8401969","2017-08-01 20:37:53","2018-05-20 12:15:24","173810088"
"2877029","2013-10-13 21:10:31","2018-05-20 14:00:48","173813806"
"2877029","2013-10-13 21:10:31","2018-05-20 14:00:48","173813806"
"4168116","2014-10-22 00:48:27","2018-05-20 14:25:33","173814731"
"4168116","2014-10-22 00:48:27","2018-05-20 14:25:33","173814731"
"3288004","2014-02-08 19:15:54","2018-05-20 14:56:08","173815871"
"7326738","2016-12-21 16:39:57","2018-05-20 15:07:07","173816344"
"702361","2011-03-10 14:11:33","2018-05-20 15:12:44","173816617"
"426377","2010-08-20 13:18:55","2012-06-07 04:50:27","25268141"
"1396314","2012-05-15 13:41:25","2012-06-07 04:53:05","25268204"
"1396314","2012-05-15 13:41:25","2012-06-07 05:39:43","25269219"
"572670","2011-01-12 12:13:01","2012-06-07 05:39:44","25269220"
"572670","2011-01-12 12:13:01","2012-06-07 05:50:25","25269448"
"1396314","2012-05-15 13:41:25","2012-06-07 05:55:41","25269572"
"24545","2008-10-02 15:44:37","2009-05-04 07:15:16","1580934"
"24545","2008-10-02 15:44:37","2009-05-04 11:13:37","1582162"
"24545","2008-10-02 15:44:37","2009-05-04 11:53:55","1582334"
"24545","2008-10-02 15:44:37","2009-05-04 12:30:15","1582527"
"24545","2008-10-02 15:44:37","2009-05-04 12:54:13","1582684"
"24545","2008-10-02 15:44:37","2009-05-04 15:46:45","1584029"
"2518644","2013-06-25 04:52:08","2013-12-22 10:05:32","54174782"
"2518644","2013-06-25 04:52:08","2013-12-22 10:05:32","54174782"
"2518644","2013-06-25 04:52:08","2013-12-22 10:05:32","54174782"
"2518644","2013-06-25 04:52:08","2013-12-22 10:05:32","54174782"
"2518644","2013-06-25 04:52:08","2013-12-22 10:05:32","54174782"
"2518644","2013-06-25 04:52:08","2013-12-22 10:05:32","54174782"
"2518644","2013-06-25 04:52:08","2013-12-22 10:05:32","54174782"
"2518644","2013-06-25 04:52:08","2013-12-22 10:05:32","54174782"
"2518644","2013-06-25 04:52:08","2013-12-22 10:05:32","54174782"
"2518644","2013-06-25 04:52:08","2013-12-22 10:05:32","54174782"
"2518644","2013-06-25 04:52:08","2013-12-22 10:05:32","54174782"
"2518644","2013-06-25 04:52:08","2013-12-22 10:05:32","54174782"
"2518644","2013-06-25 04:52:08","2013-12-22 10:05:32","54174782"
"2518644","2013-06-25 04:52:08","2013-12-22 10:05:32","54174782"
"892029","2011-08-12 15:08:13","2013-12-22 11:48:04","54177706"
"139150","2009-07-16 03:00:08","2013-12-22 12:37:10","54179280"
"139150","2009-07-16 03:00:08","2013-12-22 12:37:10","54179280"
"139150","2009-07-16 03:00:08","2013-12-22 12:37:10","54179280"
"139150","2009-07-16 03:00:08","2013-12-22 12:37:10","54179280"
"139150","2009-07-16 03:00:08","2013-12-22 12:37:10","54179280"
"139150","2009-07-16 03:00:08","2013-12-22 12:37:10","54179280"
"139150","2009-07-16 03:00:08","2013-12-22 12:37:10","54179280"
"139150","2009-07-16 03:00:08","2013-12-22 12:37:10","54179280"
"139150","2009-07-16 03:00:08","2013-12-22 12:37:10","54179280"
"139150","2009-07-16 03:00:08","2013-12-22 12:37:10","54179280"
"139150","2009-07-16 03:00:08","2013-12-22 12:37:10","54179280"
"139150","2009-07-16 03:00:08","2013-12-22 12:37:10","54179280"
"139150","2009-07-16 03:00:08","2013-12-22 12:37:10","54179280"
"139150","2009-07-16 03:00:08","2013-12-22 12:37:10","54179280"
"892029","2011-08-12 15:08:13","2013-12-22 12:42:50","54179478"
"845070","2011-07-14 17:10:41","2013-12-22 13:02:53","54180177"
"845070","2011-07-14 17:10:41","2013-12-22 13:02:53","54180177"
"139150","2009-07-16 03:00:08","2013-12-22 13:14:21","54180564"
"139150","2009-07-16 03:00:08","2013-12-22 13:14:21","54180564"
"139150","2009-07-16 03:00:08","2013-12-22 13:14:21","54180564"
"139150","2009-07-16 03:00:08","2013-12-22 13:14:21","54180564"
"139150","2009-07-16 03:00:08","2013-12-22 13:14:21","54180564"
"139150","2009-07-16 03:00:08","2013-12-22 13:14:21","54180564"
"139150","2009-07-16 03:00:08","2013-12-22 13:14:21","54180564"
"139150","2009-07-16 03:00:08","2013-12-22 13:14:21","54180564"
"139150","2009-07-16 03:00:08","2013-12-22 13:14:21","54180564"
"139150","2009-07-16 03:00:08","2013-12-22 13:14:21","54180564"
"139150","2009-07-16 03:00:08","2013-12-22 13:14:21","54180564"
"139150","2009-07-16 03:00:08","2013-12-22 13:14:21","54180564"
"139150","2009-07-16 03:00:08","2013-12-22 13:14:21","54180564"
"139150","2009-07-16 03:00:08","2013-12-22 13:14:21","54180564"
"78000","2009-03-14 06:49:33","2013-12-22 13:25:23","54180938"
"960567","2011-09-23 06:57:46","2013-12-22 13:26:09","54180964"
"3127224","2013-12-22 13:58:14","2013-12-22 14:19:44","54182530"
"139150","2009-07-16 03:00:08","2013-12-22 15:06:44","54184023"
"139150","2009-07-16 03:00:08","2013-12-22 15:06:44","54184023"
"139150","2009-07-16 03:00:08","2013-12-22 15:06:44","54184023"
"139150","2009-07-16 03:00:08","2013-12-22 15:06:44","54184023"
"139150","2009-07-16 03:00:08","2013-12-22 15:06:44","54184023"
"139150","2009-07-16 03:00:08","2013-12-22 15:06:44","54184023"
"139150","2009-07-16 03:00:08","2013-12-22 15:06:44","54184023"
"139150","2009-07-16 03:00:08","2013-12-22 15:06:44","54184023"
"139150","2009-07-16 03:00:08","2013-12-22 15:06:44","54184023"
"139150","2009-07-16 03:00:08","2013-12-22 15:06:44","54184023"
"139150","2009-07-16 03:00:08","2013-12-22 15:06:44","54184023"
"139150","2009-07-16 03:00:08","2013-12-22 15:06:44","54184023"
"139150","2009-07-16 03:00:08","2013-12-22 15:06:44","54184023"
"139150","2009-07-16 03:00:08","2013-12-22 15:06:44","54184023"
"892029","2011-08-12 15:08:13","2013-12-22 15:11:29","54184177"
"892029","2011-08-12 15:08:13","2013-12-22 15:29:13","54184749"
"2733085","2013-08-30 13:17:25","2013-12-22 15:54:22","54185585"
"2733085","2013-08-30 13:17:25","2013-12-22 15:56:26","54185648"
"1807163","2012-11-07 19:18:34","2013-12-22 17:09:15","54188230"
"1807163","2012-11-07 19:18:34","2013-12-22 17:09:15","54188230"
"60617","2009-01-30 13:55:06","2009-04-10 11:41:00","1360404"
"12037","2008-09-16 12:57:35","2009-04-11 10:50:07","1422542"
"12037","2008-09-16 12:57:35","2009-04-11 12:43:23","1422833"
"67445","2008-11-15 11:07:01","2009-04-11 16:32:19","1423602"
"3128156","2013-12-23 00:23:24","2018-05-15 12:24:10","173451699"
"5163953","2015-07-28 08:23:24","2018-05-15 12:32:19","173452393"
"3128156","2013-12-23 00:23:24","2018-05-15 12:46:34","173453549"
"1319284","2012-04-07 15:56:16","2018-05-15 13:01:58","173454833"
"7242276","2016-12-02 16:41:09","2018-05-15 13:05:08","173455108"
"7456923","2017-01-23 09:56:15","2018-05-15 13:10:41","173455588"
"9618078","2018-04-09 07:12:18","2018-05-15 14:05:11","173460360"
"9618078","2018-04-09 07:12:18","2018-05-15 14:05:11","173460360"
"1060349","2011-11-22 17:45:53","2018-05-15 14:10:19","173460838"
"133374","2009-07-05 15:29:28","2018-05-15 14:24:17","173462102"
"1833945","2012-11-18 17:26:45","2018-05-15 14:36:54","173463293"
"1833945","2012-11-18 17:26:45","2018-05-15 14:36:54","173463293"
"1833945","2012-11-18 17:26:45","2018-05-15 14:36:54","173463293"
"1905448","2012-12-15 00:08:53","2018-05-15 14:42:26","173463686"
"7326738","2016-12-21 16:39:57","2018-05-15 15:11:13","173466190"
"7231796","2016-11-30 15:57:32","2018-05-15 15:27:51","173467430"
"5306478","2015-09-06 17:09:19","2018-05-15 15:38:26","173468408"
"3971795","2014-08-24 00:34:48","2015-06-15 11:59:55","92854696"
"3971795","2014-08-24 00:34:48","2015-06-15 12:05:42","92855118"
"3971795","2014-08-24 00:34:48","2015-06-15 12:19:46","92856183"
"2168001","2013-03-14 02:23:32","2015-06-15 12:20:29","92856225"
"610569","2011-02-09 23:06:54","2015-06-15 12:20:47","92856243"
"610569","2011-02-09 23:06:54","2015-06-15 12:20:47","92856243"
"610569","2011-02-09 23:06:54","2015-06-15 12:20:47","92856243"
"610569","2011-02-09 23:06:54","2015-06-15 12:20:47","92856243"
"610569","2011-02-09 23:06:54","2015-06-15 12:20:47","92856243"
"610569","2011-02-09 23:06:54","2015-06-15 12:20:47","92856243"
"610569","2011-02-09 23:06:54","2015-06-15 12:20:47","92856243"
"610569","2011-02-09 23:06:54","2015-06-15 12:20:47","92856243"
"610569","2011-02-09 23:06:54","2015-06-15 12:20:47","92856243"
"610569","2011-02-09 23:06:54","2015-06-15 12:20:47","92856243"
"610569","2011-02-09 23:06:54","2015-06-15 12:20:47","92856243"
"610569","2011-02-09 23:06:54","2015-06-15 12:20:47","92856243"
"610569","2011-02-09 23:06:54","2015-06-15 12:20:47","92856243"
"610569","2011-02-09 23:06:54","2015-06-15 12:20:47","92856243"
"3971795","2014-08-24 00:34:48","2015-06-15 12:30:56","92856933"
"2168001","2013-03-14 02:23:32","2015-06-15 12:34:40","92857232"
"3971795","2014-08-24 00:34:48","2015-06-15 12:48:08","92858274"
"3971795","2014-08-24 00:34:48","2015-06-15 12:55:52","92858848"
"1259865","2012-03-09 17:35:26","2015-06-15 13:07:10","92859773"
"1259865","2012-03-09 17:35:26","2015-06-15 13:07:10","92859773"
"1259865","2012-03-09 17:35:26","2015-06-15 13:07:10","92859773"
"1259865","2012-03-09 17:35:26","2015-06-15 13:07:10","92859773"
"1259865","2012-03-09 17:35:26","2015-06-15 13:07:10","92859773"
"3971795","2014-08-24 00:34:48","2015-06-15 13:10:26","92860043"
"4537553","2015-02-06 14:11:04","2015-06-15 13:52:32","92863519"
"871985","2011-07-31 22:37:09","2015-06-15 14:00:49","92864268"
"610569","2011-02-09 23:06:54","2015-06-15 14:06:35","92864710"
"610569","2011-02-09 23:06:54","2015-06-15 14:06:35","92864710"
"610569","2011-02-09 23:06:54","2015-06-15 14:06:35","92864710"
"610569","2011-02-09 23:06:54","2015-06-15 14:06:35","92864710"
"610569","2011-02-09 23:06:54","2015-06-15 14:06:35","92864710"
"610569","2011-02-09 23:06:54","2015-06-15 14:06:35","92864710"
"610569","2011-02-09 23:06:54","2015-06-15 14:06:35","92864710"
"610569","2011-02-09 23:06:54","2015-06-15 14:06:35","92864710"
"610569","2011-02-09 23:06:54","2015-06-15 14:06:35","92864710"
"2210021","2013-03-26 03:32:31","2013-12-25 00:08:22","54322154"
"896112","2011-08-16 06:28:43","2013-12-25 01:15:22","54323240"
"936332","2011-09-09 07:34:53","2013-12-25 02:43:41","54324543"
"936332","2011-09-09 07:34:53","2013-12-25 02:43:41","54324543"
"936332","2011-09-09 07:34:53","2013-12-25 02:43:41","54324543"
"5036809","2015-06-22 15:22:06","2016-10-22 20:26:43","129906342"
"2047987","2013-02-06 17:55:40","2016-10-22 21:13:02","129907912"
"4830460","2015-04-24 22:32:06","2016-10-22 21:22:23","129908242"
"4830460","2015-04-24 22:32:06","2016-10-22 21:22:23","129908242"
"4830460","2015-04-24 22:32:06","2016-10-22 21:22:23","129908242"
"1747571","2012-10-15 15:24:43","2016-10-22 23:00:43","129911021"
"1747571","2012-10-15 15:24:43","2016-10-22 23:00:43","129911021"
"1747571","2012-10-15 15:24:43","2016-10-22 23:00:43","129911021"
"2927848","2013-10-28 11:18:55","2016-10-23 01:22:46","129914111"
"4644650","2015-03-07 16:38:15","2016-10-23 02:22:06","129915166"
"850781","2011-07-18 20:18:27","2016-10-23 03:05:30","129915906"
"850781","2011-07-18 20:18:27","2016-10-23 03:24:48","129920960"
"3047023","2013-11-28 18:35:42","2016-10-23 04:15:28","129921946"
"3047023","2013-11-28 18:35:42","2016-10-23 04:15:28","129921946"
"1340439","2012-04-18 05:52:13","2016-10-23 04:25:53","129922129"
"850781","2011-07-18 20:18:27","2016-10-23 05:23:33","129923296"
"5908241","2016-02-10 12:14:55","2016-10-23 05:56:22","129924031"
"5908241","2016-02-10 12:14:55","2016-10-23 05:56:22","129924031"
"5036809","2015-06-22 15:22:06","2016-10-23 05:58:13","129924063"
"2927848","2013-10-28 11:18:55","2016-10-23 06:30:39","129924791"
"5146853","2015-07-23 07:28:24","2016-10-23 06:44:36","129925161"
"5345715","2015-09-17 09:01:53","2018-05-18 07:08:16","173677206"
"8830456","2017-10-25 09:10:35","2018-05-18 07:50:54","173680155"
"8830456","2017-10-25 09:10:35","2018-05-18 07:50:54","173680155"
"9478615","2018-03-12 09:10:11","2018-05-18 08:02:20","173680958"
"1194864","2012-02-07 14:26:26","2018-05-18 08:20:21","173682077"
"1194864","2012-02-07 14:26:26","2018-05-18 08:20:21","173682077"
"1150683","2012-01-15 18:03:45","2018-05-18 08:23:05","173682268"
"1150683","2012-01-15 18:03:45","2018-05-18 08:23:05","173682268"
"1150683","2012-01-15 18:03:45","2018-05-18 08:23:05","173682268"
"940158","2011-09-12 08:41:31","2018-05-18 08:25:50","173682405"
"1150683","2012-01-15 18:03:45","2018-05-18 08:31:36","173682814"
"1150683","2012-01-15 18:03:45","2018-05-18 08:31:36","173682814"
"1150683","2012-01-15 18:03:45","2018-05-18 08:31:36","173682814"
"9509348","2018-03-17 17:47:01","2018-05-18 08:53:27","173684400"
"519882","2010-11-25 09:03:47","2018-05-18 09:41:54","173688378"
"519882","2010-11-25 09:03:47","2018-05-18 09:41:54","173688378"
"519882","2010-11-25 09:03:47","2018-05-18 09:41:54","173688378"
"519882","2010-11-25 09:03:47","2018-05-18 09:41:54","173688378"
"519882","2010-11-25 09:03:47","2018-05-18 09:41:54","173688378"
"519882","2010-11-25 09:03:47","2018-05-18 09:41:54","173688378"
"8120586","2017-06-06 15:16:36","2018-05-18 09:46:35","173688775"
"9024698","2017-11-29 09:11:29","2018-05-18 10:08:39","173690499"
"9024698","2017-11-29 09:11:29","2018-05-18 10:08:39","173690499"
"9024698","2017-11-29 09:11:29","2018-05-18 10:08:39","173690499"
"9024698","2017-11-29 09:11:29","2018-05-18 10:08:39","173690499"
"9024698","2017-11-29 09:11:29","2018-05-18 10:08:39","173690499"
"9024698","2017-11-29 09:11:29","2018-05-18 10:08:39","173690499"
"9024698","2017-11-29 09:11:29","2018-05-18 10:08:39","173690499"
"9024698","2017-11-29 09:11:29","2018-05-18 10:08:39","173690499"
"9024698","2017-11-29 09:11:29","2018-05-18 10:08:39","173690499"
"9024698","2017-11-29 09:11:29","2018-05-18 10:08:39","173690499"
"1150683","2012-01-15 18:03:45","2018-05-18 10:09:08","173690547"
"1150683","2012-01-15 18:03:45","2018-05-18 10:09:08","173690547"
"1150683","2012-01-15 18:03:45","2018-05-18 10:09:08","173690547"
"2720202","2013-08-27 04:51:27","2018-05-18 10:14:42","173690990"
"2720202","2013-08-27 04:51:27","2018-05-18 10:14:42","173690990"
"5265527","2015-08-25 17:57:31","2018-05-18 10:25:16","173691782"
"5265527","2015-08-25 17:57:31","2018-05-18 10:25:16","173691782"
"1150683","2012-01-15 18:03:45","2018-05-18 10:44:28","173693275"
"1150683","2012-01-15 18:03:45","2018-05-18 10:44:28","173693275"
"1150683","2012-01-15 18:03:45","2018-05-18 10:44:28","173693275"
"1773841","2012-10-25 10:15:48","2018-05-18 11:03:40","173694623"
"870483","2011-07-30 08:46:56","2012-06-05 17:34:36","25205376"
"870483","2011-07-30 08:46:56","2012-06-05 17:44:09","25205695"
"870483","2011-07-30 08:46:56","2012-06-05 18:14:34","25206670"
"870483","2011-07-30 08:46:56","2012-06-05 18:27:13","25207156"
"1367730","2012-05-01 12:31:55","2012-06-05 18:29:57","25207267"
"870483","2011-07-30 08:46:56","2012-06-05 18:35:19","25207434"
"624869","2011-02-20 00:37:44","2012-06-05 19:02:34","25208362"
"624869","2011-02-20 00:37:44","2012-06-05 19:02:34","25208362"
"520957","2010-11-26 05:44:11","2012-06-05 19:08:30","25208561"
"1268941","2012-03-14 12:13:13","2012-06-05 19:12:58","25208715"
"1268941","2012-03-14 12:13:13","2012-06-05 19:12:58","25208715"
"961609","2011-09-23 16:43:32","2012-06-05 19:20:04","25208974"
"870483","2011-07-30 08:46:56","2012-06-05 19:34:30","25209478"
"1167783","2012-01-24 19:26:36","2012-06-05 19:41:48","25209723"
"1167783","2012-01-24 19:26:36","2012-06-05 19:41:48","25209723"
"1040374","2011-11-10 18:36:29","2012-06-05 19:42:56","25209781"
"733583","2011-05-01 19:27:17","2012-06-05 21:05:14","25212708"
"733583","2011-05-01 19:27:17","2012-06-05 21:05:14","25212708"
"733583","2011-05-01 19:27:17","2012-06-05 21:05:14","25212708"
"518245","2010-11-24 01:37:31","2012-06-05 21:07:26","25212816"
"518245","2010-11-24 01:37:31","2012-06-05 21:07:26","25212816"
"518245","2010-11-24 01:37:31","2012-06-05 21:07:26","25212816"
"624869","2011-02-20 00:37:44","2012-06-05 21:31:53","25213527"
"624869","2011-02-20 00:37:44","2012-06-05 21:31:53","25213527"
"1415352","2012-05-24 14:51:40","2012-06-05 21:33:37","25213570"
"3051460","2013-11-30 06:44:11","2016-10-24 02:51:03","129965242"
"3051460","2013-11-30 06:44:11","2016-10-24 02:51:03","129965242"
"1191749","2012-02-06 07:11:31","2016-10-24 03:16:02","129965935"
"4652113","2015-03-10 02:10:15","2016-10-24 03:54:32","129966973"
"2089899","2013-02-20 05:47:52","2016-10-24 03:57:22","129967048"
"2089899","2013-02-20 05:47:52","2016-10-24 03:57:22","129967048"
"2089899","2013-02-20 05:47:52","2016-10-24 03:57:22","129967048"
"2089899","2013-02-20 05:47:52","2016-10-24 03:57:22","129967048"
"2605604","2013-07-22 05:14:29","2016-10-24 04:19:06","129967665"
"2605604","2013-07-22 05:14:29","2016-10-24 04:19:06","129967665"
"2605604","2013-07-22 05:14:29","2016-10-24 04:19:06","129967665"
"2605604","2013-07-22 05:14:29","2016-10-24 04:19:06","129967665"
"2605604","2013-07-22 05:14:29","2016-10-24 04:19:06","129967665"
"2605604","2013-07-22 05:14:29","2016-10-24 04:19:06","129967665"
"2605604","2013-07-22 05:14:29","2016-10-24 04:19:06","129967665"
"2605604","2013-07-22 05:14:29","2016-10-24 04:19:06","129967665"
"2605604","2013-07-22 05:14:29","2016-10-24 04:19:06","129967665"
"5256563","2015-08-23 06:07:22","2016-10-24 04:38:57","129968251"
"5256563","2015-08-23 06:07:22","2016-10-24 04:38:57","129968251"
"3369592","2014-03-01 23:57:55","2016-10-24 04:42:09","129968351"
"3369592","2014-03-01 23:57:55","2016-10-24 04:42:09","129968351"
"3369592","2014-03-01 23:57:55","2016-10-24 04:42:09","129968351"
"3682549","2014-05-28 07:18:15","2016-10-24 04:45:02","129968443"
"2605604","2013-07-22 05:14:29","2016-10-24 04:55:00","129968863"
"2605604","2013-07-22 05:14:29","2016-10-24 04:55:00","129968863"
"2605604","2013-07-22 05:14:29","2016-10-24 04:55:00","129968863"
"2605604","2013-07-22 05:14:29","2016-10-24 04:55:00","129968863"
"2605604","2013-07-22 05:14:29","2016-10-24 04:55:00","129968863"
"2605604","2013-07-22 05:14:29","2016-10-24 04:55:00","129968863"
"2605604","2013-07-22 05:14:29","2016-10-24 04:55:00","129968863"
"2605604","2013-07-22 05:14:29","2016-10-24 04:55:00","129968863"
"2605604","2013-07-22 05:14:29","2016-10-24 04:55:00","129968863"
"2735009","2013-08-31 06:43:26","2016-10-24 05:03:41","129969176"
"2735009","2013-08-31 06:43:26","2016-10-24 05:03:41","129969176"
"2735009","2013-08-31 06:43:26","2016-10-24 05:03:41","129969176"
"2735009","2013-08-31 06:43:26","2016-10-24 05:03:41","129969176"
"5036809","2015-06-22 15:22:06","2016-10-24 07:40:21","129977251"
"5036809","2015-06-22 15:22:06","2016-10-24 07:51:30","129977941"
"5352399","2015-09-19 00:16:45","2016-10-24 08:02:32","129978643"
"2784721","2013-09-16 16:42:48","2016-10-24 08:02:50","129978679"
"2784721","2013-09-16 16:42:48","2016-10-24 08:02:50","129978679"
"2784721","2013-09-16 16:42:48","2016-10-24 08:02:50","129978679"
"2784721","2013-09-16 16:42:48","2016-10-24 08:02:50","129978679"
"693272","2011-04-05 15:48:42","2013-12-25 23:38:30","54358746"
"491880","2010-10-30 00:41:43","2013-12-26 00:23:15","54359537"
"896112","2011-08-16 06:28:43","2013-12-26 03:23:30","54363283"
"20846","2008-09-23 01:03:38","2013-12-26 04:19:06","54364654"
"20846","2008-09-23 01:03:38","2013-12-26 04:19:06","54364654"
"2311063","2013-04-23 11:26:55","2013-12-26 05:06:11","54366280"
"2311063","2013-04-23 11:26:55","2013-12-26 05:06:11","54366280"
"1789378","2012-10-31 17:32:26","2015-06-18 07:26:50","93101651"
"2433619","2013-05-29 17:42:33","2015-06-18 07:38:34","93102481"
"2433619","2013-05-29 17:42:33","2015-06-18 07:38:34","93102481"
"449355","2010-09-16 10:17:13","2015-06-18 08:03:30","93104275"
"298206","2010-03-20 23:40:14","2015-06-18 08:14:16","93105059"
"298206","2010-03-20 23:40:14","2015-06-18 08:14:16","93105059"
"298206","2010-03-20 23:40:14","2015-06-18 08:14:16","93105059"
"562222","2011-01-04 07:41:03","2015-06-18 08:41:41","93107032"
"4706745","2015-03-24 09:34:44","2015-06-18 09:15:29","93110077"
"4706745","2015-03-24 09:34:44","2015-06-18 09:15:29","93110077"
"4706745","2015-03-24 09:34:44","2015-06-18 09:15:29","93110077"
"4706745","2015-03-24 09:34:44","2015-06-18 09:15:29","93110077"
"4706745","2015-03-24 09:34:44","2015-06-18 09:15:29","93110077"
"4706745","2015-03-24 09:34:44","2015-06-18 09:15:29","93110077"
"3398554","2014-03-09 13:39:40","2015-06-18 09:34:21","93111753"
"1343","2008-08-14 15:46:01","2009-04-27 20:17:40","1533436"
"1343","2008-08-14 15:46:01","2009-04-27 20:17:40","1533436"
"1343","2008-08-14 15:46:01","2009-04-27 22:37:42","1534385"
"1343","2008-08-14 15:46:01","2009-04-27 22:37:42","1534385"
"1343","2008-08-14 15:46:01","2009-04-28 00:30:57","1534856"
"1343","2008-08-14 15:46:01","2009-04-28 00:30:57","1534856"
"9106","2008-09-15 17:44:26","2009-04-28 02:10:34","1535265"
"89771","2009-04-11 14:41:25","2009-04-28 02:25:12","1535302"
"89771","2009-04-11 14:41:25","2009-04-28 03:19:07","1535486"
"70702","2009-02-25 06:04:12","2009-04-28 04:31:57","1535759"
"9106","2008-09-15 17:44:26","2009-04-28 06:40:28","1536302"
"3241","2008-08-27 14:23:16","2009-04-28 09:59:38","1537537"
"610569","2011-02-09 23:06:54","2015-06-15 14:06:35","92864710"
"610569","2011-02-09 23:06:54","2015-06-15 14:06:35","92864710"
"610569","2011-02-09 23:06:54","2015-06-15 14:06:35","92864710"
"610569","2011-02-09 23:06:54","2015-06-15 14:06:35","92864710"
"610569","2011-02-09 23:06:54","2015-06-15 14:06:35","92864710"
"1319284","2012-04-07 15:56:16","2015-06-15 14:17:31","92865690"
"4811754","2014-11-12 11:52:10","2015-06-15 14:30:30","92866811"
"4811754","2014-11-12 11:52:10","2015-06-15 14:30:30","92866811"
"470583","2010-10-08 19:26:28","2015-06-15 14:31:18","92866902"
"60628","2009-01-30 14:28:28","2009-04-15 20:30:38","1449812"
"67405","2009-02-17 14:43:49","2009-04-16 02:58:24","1451861"
"67405","2009-02-17 14:43:49","2009-04-16 02:58:24","1451861"
"67405","2009-02-17 14:43:49","2009-04-16 02:58:24","1451861"
"67405","2009-02-17 14:43:49","2009-04-16 02:58:24","1451861"
"67405","2009-02-17 14:43:49","2009-04-16 02:58:24","1451861"
"30576","2008-10-22 23:42:27","2009-04-16 03:32:14","1452031"
"24545","2008-10-02 15:44:37","2009-04-16 11:41:37","1454207"
"24545","2008-10-02 15:44:37","2009-04-16 12:13:34","1454408"
"6752591","2016-08-24 12:40:39","2018-05-16 13:51:07","173543512"
"6752591","2016-08-24 12:40:39","2018-05-16 13:51:07","173543512"
"6752591","2016-08-24 12:40:39","2018-05-16 13:51:07","173543512"
"9537439","2018-03-22 22:20:48","2018-05-16 13:53:11","173543706"
"9537439","2018-03-22 22:20:48","2018-05-16 13:53:11","173543706"
"9537439","2018-03-22 22:20:48","2018-05-16 13:53:11","173543706"
"9537439","2018-03-22 22:20:48","2018-05-16 13:53:11","173543706"
"9613022","2018-04-07 21:09:18","2018-05-16 13:53:25","173543720"
"3837778","2014-07-14 16:49:40","2018-05-16 13:53:38","173543736"
"8334684","2017-07-19 23:28:04","2018-05-16 14:13:12","173545694"
"3645903","2014-05-16 19:01:40","2018-05-16 14:13:28","173545722"
"3645903","2014-05-16 19:01:40","2018-05-16 14:13:28","173545722"
"3837778","2014-07-14 16:49:40","2018-05-16 14:25:35","173546750"
"8479689","2017-08-17 17:30:14","2018-05-16 14:27:58","173546929"
"131929","2009-07-01 19:59:31","2018-05-16 14:36:27","173547662"
"7326738","2016-12-21 16:39:57","2018-05-16 14:39:40","173547886"
"9613022","2018-04-07 21:09:18","2018-05-16 14:59:25","173549597"
"4629950","2015-03-03 23:24:07","2018-05-16 15:09:50","173550430"
"4629950","2015-03-03 23:24:07","2018-05-16 15:09:50","173550430"
"5929436","2016-02-15 10:35:39","2018-05-16 15:17:21","173551050"
"3808312","2014-07-05 19:05:47","2018-05-16 15:23:43","173551615"
"7326738","2016-12-21 16:39:57","2018-05-16 15:31:21","173552155"
"3983454","2014-08-27 14:59:16","2018-05-16 16:01:56","173554452"
"3983454","2014-08-27 14:59:16","2018-05-16 16:01:56","173554452"
"3983454","2014-08-27 14:59:16","2018-05-16 16:01:56","173554452"
"4790871","2010-08-23 19:31:47","2018-05-16 16:04:58","173554673"
